======================================================================
			Matrix c1355.039
======================================================================
ATTENZIONE: L'esecuzione ha superato il limite di tempo 
======================================================================
8709  mhs trovati:

Card. minima degli mhs: 2
Card. massima degli mhs: 3

Card. massima analizzata: 3
----------------------------------------------------------------------
Dimensione iniziale della matrice: (5, 546)
Dimensione finale della matrice: (5, 546)

Colonne eliminate: []
Righe eliminate: []
----------------------------------------------------------------------
Execution time: 300.140319108963 seconds
Pre elaboration time: -1 seconds
Used memory:  132.21484375  Megabyte
----------------------------------------------------------------------
Lista degli mhs trovati: 

362(z362),382(z382)
362(z362),414(z414)
362(z362),473(z473)
362(z362),510(z510)
362(z362),542(o28)
382(z382),433(z433)
382(z382),434(z434)
382(z382),490(z490)
382(z382),522(o8)
414(z414),433(z433)
414(z414),434(z434)
414(z414),490(z490)
414(z414),522(o8)
433(z433),473(z473)
433(z433),510(z510)
433(z433),542(o28)
434(z434),473(z473)
434(z434),510(z510)
434(z434),542(o28)
473(z473),490(z490)
473(z473),522(o8)
490(z490),510(z510)
490(z490),542(o28)
510(z510),522(o8)
522(o8),542(o28)
4(z4),157(z157),186(z186)
4(z4),157(z157),382(z382)
4(z4),157(z157),414(z414)
4(z4),157(z157),473(z473)
4(z4),157(z157),510(z510)
4(z4),157(z157),542(o28)
4(z4),160(z160),185(z185)
4(z4),181(z181),186(z186)
4(z4),181(z181),382(z382)
4(z4),181(z181),414(z414)
4(z4),181(z181),473(z473)
4(z4),181(z181),510(z510)
4(z4),181(z181),542(o28)
4(z4),182(z182),186(z186)
4(z4),182(z182),382(z382)
4(z4),182(z182),414(z414)
4(z4),182(z182),473(z473)
4(z4),182(z182),510(z510)
4(z4),182(z182),542(o28)
4(z4),184(z184),185(z185)
4(z4),185(z185),186(z186)
4(z4),185(z185),188(z188)
4(z4),185(z185),200(z200)
4(z4),185(z185),204(z204)
4(z4),185(z185),216(z216)
4(z4),185(z185),228(z228)
4(z4),185(z185),240(z240)
4(z4),185(z185),256(z256)
4(z4),185(z185),264(z264)
4(z4),185(z185),272(z272)
4(z4),185(z185),287(z287)
4(z4),185(z185),288(z288)
4(z4),185(z185),294(z294)
4(z4),185(z185),382(z382)
4(z4),185(z185),414(z414)
4(z4),185(z185),473(z473)
4(z4),185(z185),510(z510)
4(z4),185(z185),542(o28)
4(z4),186(z186),187(z187)
4(z4),186(z186),199(z199)
4(z4),186(z186),203(z203)
4(z4),186(z186),214(z214)
4(z4),186(z186),227(z227)
4(z4),186(z186),239(z239)
4(z4),186(z186),254(z254)
4(z4),186(z186),263(z263)
4(z4),186(z186),271(z271)
4(z4),186(z186),286(z286)
4(z4),186(z186),295(z295)
4(z4),187(z187),382(z382)
4(z4),187(z187),414(z414)
4(z4),187(z187),473(z473)
4(z4),187(z187),510(z510)
4(z4),187(z187),542(o28)
4(z4),199(z199),382(z382)
4(z4),199(z199),414(z414)
4(z4),199(z199),473(z473)
4(z4),199(z199),510(z510)
4(z4),199(z199),542(o28)
4(z4),203(z203),382(z382)
4(z4),203(z203),414(z414)
4(z4),203(z203),473(z473)
4(z4),203(z203),510(z510)
4(z4),203(z203),542(o28)
4(z4),214(z214),382(z382)
4(z4),214(z214),414(z414)
4(z4),214(z214),473(z473)
4(z4),214(z214),510(z510)
4(z4),214(z214),542(o28)
4(z4),227(z227),382(z382)
4(z4),227(z227),414(z414)
4(z4),227(z227),473(z473)
4(z4),227(z227),510(z510)
4(z4),227(z227),542(o28)
4(z4),239(z239),382(z382)
4(z4),239(z239),414(z414)
4(z4),239(z239),473(z473)
4(z4),239(z239),510(z510)
4(z4),239(z239),542(o28)
4(z4),254(z254),382(z382)
4(z4),254(z254),414(z414)
4(z4),254(z254),473(z473)
4(z4),254(z254),510(z510)
4(z4),254(z254),542(o28)
4(z4),263(z263),382(z382)
4(z4),263(z263),414(z414)
4(z4),263(z263),473(z473)
4(z4),263(z263),510(z510)
4(z4),263(z263),542(o28)
4(z4),271(z271),382(z382)
4(z4),271(z271),414(z414)
4(z4),271(z271),473(z473)
4(z4),271(z271),510(z510)
4(z4),271(z271),542(o28)
4(z4),286(z286),382(z382)
4(z4),286(z286),414(z414)
4(z4),286(z286),473(z473)
4(z4),286(z286),510(z510)
4(z4),286(z286),542(o28)
4(z4),295(z295),382(z382)
4(z4),295(z295),414(z414)
4(z4),295(z295),473(z473)
4(z4),295(z295),510(z510)
4(z4),295(z295),542(o28)
4(z4),312(z312),382(z382)
4(z4),312(z312),414(z414)
4(z4),312(z312),473(z473)
4(z4),312(z312),510(z510)
4(z4),312(z312),542(o28)
4(z4),348(z348),382(z382)
4(z4),348(z348),414(z414)
4(z4),348(z348),473(z473)
4(z4),348(z348),510(z510)
4(z4),348(z348),542(o28)
7(z7),11(z11),19(z19)
7(z7),11(z11),20(z20)
7(z7),11(z11),31(z31)
7(z7),11(z11),32(z32)
7(z7),11(z11),61(z61)
7(z7),11(z11),62(z62)
7(z7),11(z11),63(z63)
7(z7),11(z11),64(z64)
7(z7),11(z11),69(z69)
7(z7),11(z11),70(z70)
7(z7),11(z11),71(z71)
7(z7),11(z11),72(z72)
7(z7),11(z11),85(z85)
7(z7),11(z11),87(z87)
7(z7),11(z11),115(z115)
7(z7),11(z11),116(z116)
7(z7),11(z11),119(z119)
7(z7),11(z11),120(z120)
7(z7),11(z11),127(z127)
7(z7),11(z11),128(z128)
7(z7),11(z11),148(z148)
7(z7),11(z11),163(z163)
7(z7),11(z11),164(z164)
7(z7),11(z11),167(z167)
7(z7),11(z11),168(z168)
7(z7),11(z11),175(z175)
7(z7),11(z11),176(z176)
7(z7),11(z11),190(z190)
7(z7),11(z11),192(z192)
7(z7),11(z11),196(z196)
7(z7),11(z11),223(z223)
7(z7),11(z11),224(z224)
7(z7),11(z11),232(z232)
7(z7),11(z11),247(z247)
7(z7),11(z11),248(z248)
7(z7),11(z11),260(z260)
7(z7),11(z11),279(z279)
7(z7),11(z11),280(z280)
7(z7),11(z11),292(z292)
7(z7),11(z11),362(z362)
7(z7),11(z11),433(z433)
7(z7),11(z11),434(z434)
7(z7),11(z11),490(z490)
7(z7),11(z11),522(o8)
7(z7),12(z12),19(z19)
7(z7),12(z12),20(z20)
7(z7),12(z12),31(z31)
7(z7),12(z12),32(z32)
7(z7),12(z12),61(z61)
7(z7),12(z12),62(z62)
7(z7),12(z12),63(z63)
7(z7),12(z12),64(z64)
7(z7),12(z12),69(z69)
7(z7),12(z12),70(z70)
7(z7),12(z12),71(z71)
7(z7),12(z12),72(z72)
7(z7),12(z12),85(z85)
7(z7),12(z12),87(z87)
7(z7),12(z12),115(z115)
7(z7),12(z12),116(z116)
7(z7),12(z12),119(z119)
7(z7),12(z12),120(z120)
7(z7),12(z12),127(z127)
7(z7),12(z12),128(z128)
7(z7),12(z12),148(z148)
7(z7),12(z12),163(z163)
7(z7),12(z12),164(z164)
7(z7),12(z12),167(z167)
7(z7),12(z12),168(z168)
7(z7),12(z12),175(z175)
7(z7),12(z12),176(z176)
7(z7),12(z12),190(z190)
7(z7),12(z12),192(z192)
7(z7),12(z12),196(z196)
7(z7),12(z12),223(z223)
7(z7),12(z12),224(z224)
7(z7),12(z12),232(z232)
7(z7),12(z12),247(z247)
7(z7),12(z12),248(z248)
7(z7),12(z12),260(z260)
7(z7),12(z12),279(z279)
7(z7),12(z12),280(z280)
7(z7),12(z12),292(z292)
7(z7),12(z12),362(z362)
7(z7),12(z12),433(z433)
7(z7),12(z12),434(z434)
7(z7),12(z12),490(z490)
7(z7),12(z12),522(o8)
7(z7),19(z19),46(z46)
7(z7),19(z19),47(z47)
7(z7),19(z19),107(z107)
7(z7),19(z19),108(z108)
7(z7),19(z19),138(z138)
7(z7),19(z19),155(z155)
7(z7),19(z19),156(z156)
7(z7),19(z19),186(z186)
7(z7),19(z19),382(z382)
7(z7),19(z19),414(z414)
7(z7),19(z19),473(z473)
7(z7),19(z19),510(z510)
7(z7),19(z19),542(o28)
7(z7),20(z20),46(z46)
7(z7),20(z20),47(z47)
7(z7),20(z20),107(z107)
7(z7),20(z20),108(z108)
7(z7),20(z20),138(z138)
7(z7),20(z20),155(z155)
7(z7),20(z20),156(z156)
7(z7),20(z20),186(z186)
7(z7),20(z20),382(z382)
7(z7),20(z20),414(z414)
7(z7),20(z20),473(z473)
7(z7),20(z20),510(z510)
7(z7),20(z20),542(o28)
7(z7),31(z31),46(z46)
7(z7),31(z31),47(z47)
7(z7),31(z31),107(z107)
7(z7),31(z31),108(z108)
7(z7),31(z31),138(z138)
7(z7),31(z31),155(z155)
7(z7),31(z31),156(z156)
7(z7),31(z31),186(z186)
7(z7),31(z31),382(z382)
7(z7),31(z31),414(z414)
7(z7),31(z31),473(z473)
7(z7),31(z31),510(z510)
7(z7),31(z31),542(o28)
7(z7),32(z32),46(z46)
7(z7),32(z32),47(z47)
7(z7),32(z32),107(z107)
7(z7),32(z32),108(z108)
7(z7),32(z32),138(z138)
7(z7),32(z32),155(z155)
7(z7),32(z32),156(z156)
7(z7),32(z32),186(z186)
7(z7),32(z32),382(z382)
7(z7),32(z32),414(z414)
7(z7),32(z32),473(z473)
7(z7),32(z32),510(z510)
7(z7),32(z32),542(o28)
7(z7),46(z46),61(z61)
7(z7),46(z46),62(z62)
7(z7),46(z46),63(z63)
7(z7),46(z46),64(z64)
7(z7),46(z46),69(z69)
7(z7),46(z46),70(z70)
7(z7),46(z46),71(z71)
7(z7),46(z46),72(z72)
7(z7),46(z46),85(z85)
7(z7),46(z46),87(z87)
7(z7),46(z46),115(z115)
7(z7),46(z46),116(z116)
7(z7),46(z46),119(z119)
7(z7),46(z46),120(z120)
7(z7),46(z46),127(z127)
7(z7),46(z46),128(z128)
7(z7),46(z46),148(z148)
7(z7),46(z46),163(z163)
7(z7),46(z46),164(z164)
7(z7),46(z46),167(z167)
7(z7),46(z46),168(z168)
7(z7),46(z46),175(z175)
7(z7),46(z46),176(z176)
7(z7),46(z46),190(z190)
7(z7),46(z46),192(z192)
7(z7),46(z46),196(z196)
7(z7),46(z46),223(z223)
7(z7),46(z46),224(z224)
7(z7),46(z46),232(z232)
7(z7),46(z46),247(z247)
7(z7),46(z46),248(z248)
7(z7),46(z46),260(z260)
7(z7),46(z46),279(z279)
7(z7),46(z46),280(z280)
7(z7),46(z46),292(z292)
7(z7),46(z46),362(z362)
7(z7),46(z46),433(z433)
7(z7),46(z46),434(z434)
7(z7),46(z46),490(z490)
7(z7),46(z46),522(o8)
7(z7),47(z47),61(z61)
7(z7),47(z47),62(z62)
7(z7),47(z47),63(z63)
7(z7),47(z47),64(z64)
7(z7),47(z47),69(z69)
7(z7),47(z47),70(z70)
7(z7),47(z47),71(z71)
7(z7),47(z47),72(z72)
7(z7),47(z47),85(z85)
7(z7),47(z47),87(z87)
7(z7),47(z47),115(z115)
7(z7),47(z47),116(z116)
7(z7),47(z47),119(z119)
7(z7),47(z47),120(z120)
7(z7),47(z47),127(z127)
7(z7),47(z47),128(z128)
7(z7),47(z47),148(z148)
7(z7),47(z47),163(z163)
7(z7),47(z47),164(z164)
7(z7),47(z47),167(z167)
7(z7),47(z47),168(z168)
7(z7),47(z47),175(z175)
7(z7),47(z47),176(z176)
7(z7),47(z47),190(z190)
7(z7),47(z47),192(z192)
7(z7),47(z47),196(z196)
7(z7),47(z47),223(z223)
7(z7),47(z47),224(z224)
7(z7),47(z47),232(z232)
7(z7),47(z47),247(z247)
7(z7),47(z47),248(z248)
7(z7),47(z47),260(z260)
7(z7),47(z47),279(z279)
7(z7),47(z47),280(z280)
7(z7),47(z47),292(z292)
7(z7),47(z47),362(z362)
7(z7),47(z47),433(z433)
7(z7),47(z47),434(z434)
7(z7),47(z47),490(z490)
7(z7),47(z47),522(o8)
7(z7),61(z61),107(z107)
7(z7),61(z61),108(z108)
7(z7),61(z61),138(z138)
7(z7),61(z61),155(z155)
7(z7),61(z61),156(z156)
7(z7),61(z61),186(z186)
7(z7),61(z61),382(z382)
7(z7),61(z61),414(z414)
7(z7),61(z61),473(z473)
7(z7),61(z61),510(z510)
7(z7),61(z61),542(o28)
7(z7),62(z62),107(z107)
7(z7),62(z62),108(z108)
7(z7),62(z62),138(z138)
7(z7),62(z62),155(z155)
7(z7),62(z62),156(z156)
7(z7),62(z62),186(z186)
7(z7),62(z62),382(z382)
7(z7),62(z62),414(z414)
7(z7),62(z62),473(z473)
7(z7),62(z62),510(z510)
7(z7),62(z62),542(o28)
7(z7),63(z63),107(z107)
7(z7),63(z63),108(z108)
7(z7),63(z63),138(z138)
7(z7),63(z63),155(z155)
7(z7),63(z63),156(z156)
7(z7),63(z63),186(z186)
7(z7),63(z63),382(z382)
7(z7),63(z63),414(z414)
7(z7),63(z63),473(z473)
7(z7),63(z63),510(z510)
7(z7),63(z63),542(o28)
7(z7),64(z64),107(z107)
7(z7),64(z64),108(z108)
7(z7),64(z64),138(z138)
7(z7),64(z64),155(z155)
7(z7),64(z64),156(z156)
7(z7),64(z64),186(z186)
7(z7),64(z64),382(z382)
7(z7),64(z64),414(z414)
7(z7),64(z64),473(z473)
7(z7),64(z64),510(z510)
7(z7),64(z64),542(o28)
7(z7),69(z69),107(z107)
7(z7),69(z69),108(z108)
7(z7),69(z69),138(z138)
7(z7),69(z69),155(z155)
7(z7),69(z69),156(z156)
7(z7),69(z69),186(z186)
7(z7),69(z69),382(z382)
7(z7),69(z69),414(z414)
7(z7),69(z69),473(z473)
7(z7),69(z69),510(z510)
7(z7),69(z69),542(o28)
7(z7),70(z70),107(z107)
7(z7),70(z70),108(z108)
7(z7),70(z70),138(z138)
7(z7),70(z70),155(z155)
7(z7),70(z70),156(z156)
7(z7),70(z70),186(z186)
7(z7),70(z70),382(z382)
7(z7),70(z70),414(z414)
7(z7),70(z70),473(z473)
7(z7),70(z70),510(z510)
7(z7),70(z70),542(o28)
7(z7),71(z71),107(z107)
7(z7),71(z71),108(z108)
7(z7),71(z71),138(z138)
7(z7),71(z71),155(z155)
7(z7),71(z71),156(z156)
7(z7),71(z71),186(z186)
7(z7),71(z71),382(z382)
7(z7),71(z71),414(z414)
7(z7),71(z71),473(z473)
7(z7),71(z71),510(z510)
7(z7),71(z71),542(o28)
7(z7),72(z72),107(z107)
7(z7),72(z72),108(z108)
7(z7),72(z72),138(z138)
7(z7),72(z72),155(z155)
7(z7),72(z72),156(z156)
7(z7),72(z72),186(z186)
7(z7),72(z72),382(z382)
7(z7),72(z72),414(z414)
7(z7),72(z72),473(z473)
7(z7),72(z72),510(z510)
7(z7),72(z72),542(o28)
7(z7),85(z85),107(z107)
7(z7),85(z85),108(z108)
7(z7),85(z85),138(z138)
7(z7),85(z85),155(z155)
7(z7),85(z85),156(z156)
7(z7),85(z85),186(z186)
7(z7),85(z85),382(z382)
7(z7),85(z85),414(z414)
7(z7),85(z85),473(z473)
7(z7),85(z85),510(z510)
7(z7),85(z85),542(o28)
7(z7),87(z87),107(z107)
7(z7),87(z87),108(z108)
7(z7),87(z87),138(z138)
7(z7),87(z87),155(z155)
7(z7),87(z87),156(z156)
7(z7),87(z87),186(z186)
7(z7),87(z87),382(z382)
7(z7),87(z87),414(z414)
7(z7),87(z87),473(z473)
7(z7),87(z87),510(z510)
7(z7),87(z87),542(o28)
7(z7),107(z107),115(z115)
7(z7),107(z107),116(z116)
7(z7),107(z107),119(z119)
7(z7),107(z107),120(z120)
7(z7),107(z107),127(z127)
7(z7),107(z107),128(z128)
7(z7),107(z107),148(z148)
7(z7),107(z107),163(z163)
7(z7),107(z107),164(z164)
7(z7),107(z107),167(z167)
7(z7),107(z107),168(z168)
7(z7),107(z107),175(z175)
7(z7),107(z107),176(z176)
7(z7),107(z107),190(z190)
7(z7),107(z107),192(z192)
7(z7),107(z107),196(z196)
7(z7),107(z107),223(z223)
7(z7),107(z107),224(z224)
7(z7),107(z107),232(z232)
7(z7),107(z107),247(z247)
7(z7),107(z107),248(z248)
7(z7),107(z107),260(z260)
7(z7),107(z107),279(z279)
7(z7),107(z107),280(z280)
7(z7),107(z107),292(z292)
7(z7),107(z107),362(z362)
7(z7),107(z107),433(z433)
7(z7),107(z107),434(z434)
7(z7),107(z107),490(z490)
7(z7),107(z107),522(o8)
7(z7),108(z108),115(z115)
7(z7),108(z108),116(z116)
7(z7),108(z108),119(z119)
7(z7),108(z108),120(z120)
7(z7),108(z108),127(z127)
7(z7),108(z108),128(z128)
7(z7),108(z108),148(z148)
7(z7),108(z108),163(z163)
7(z7),108(z108),164(z164)
7(z7),108(z108),167(z167)
7(z7),108(z108),168(z168)
7(z7),108(z108),175(z175)
7(z7),108(z108),176(z176)
7(z7),108(z108),190(z190)
7(z7),108(z108),192(z192)
7(z7),108(z108),196(z196)
7(z7),108(z108),223(z223)
7(z7),108(z108),224(z224)
7(z7),108(z108),232(z232)
7(z7),108(z108),247(z247)
7(z7),108(z108),248(z248)
7(z7),108(z108),260(z260)
7(z7),108(z108),279(z279)
7(z7),108(z108),280(z280)
7(z7),108(z108),292(z292)
7(z7),108(z108),362(z362)
7(z7),108(z108),433(z433)
7(z7),108(z108),434(z434)
7(z7),108(z108),490(z490)
7(z7),108(z108),522(o8)
7(z7),115(z115),138(z138)
7(z7),115(z115),155(z155)
7(z7),115(z115),156(z156)
7(z7),115(z115),186(z186)
7(z7),115(z115),382(z382)
7(z7),115(z115),414(z414)
7(z7),115(z115),473(z473)
7(z7),115(z115),510(z510)
7(z7),115(z115),542(o28)
7(z7),116(z116),138(z138)
7(z7),116(z116),155(z155)
7(z7),116(z116),156(z156)
7(z7),116(z116),186(z186)
7(z7),116(z116),382(z382)
7(z7),116(z116),414(z414)
7(z7),116(z116),473(z473)
7(z7),116(z116),510(z510)
7(z7),116(z116),542(o28)
7(z7),119(z119),138(z138)
7(z7),119(z119),155(z155)
7(z7),119(z119),156(z156)
7(z7),119(z119),186(z186)
7(z7),119(z119),382(z382)
7(z7),119(z119),414(z414)
7(z7),119(z119),473(z473)
7(z7),119(z119),510(z510)
7(z7),119(z119),542(o28)
7(z7),120(z120),138(z138)
7(z7),120(z120),155(z155)
7(z7),120(z120),156(z156)
7(z7),120(z120),186(z186)
7(z7),120(z120),382(z382)
7(z7),120(z120),414(z414)
7(z7),120(z120),473(z473)
7(z7),120(z120),510(z510)
7(z7),120(z120),542(o28)
7(z7),127(z127),138(z138)
7(z7),127(z127),155(z155)
7(z7),127(z127),156(z156)
7(z7),127(z127),186(z186)
7(z7),127(z127),382(z382)
7(z7),127(z127),414(z414)
7(z7),127(z127),473(z473)
7(z7),127(z127),510(z510)
7(z7),127(z127),542(o28)
7(z7),128(z128),138(z138)
7(z7),128(z128),155(z155)
7(z7),128(z128),156(z156)
7(z7),128(z128),186(z186)
7(z7),128(z128),382(z382)
7(z7),128(z128),414(z414)
7(z7),128(z128),473(z473)
7(z7),128(z128),510(z510)
7(z7),128(z128),542(o28)
7(z7),138(z138),148(z148)
7(z7),138(z138),163(z163)
7(z7),138(z138),164(z164)
7(z7),138(z138),167(z167)
7(z7),138(z138),168(z168)
7(z7),138(z138),175(z175)
7(z7),138(z138),176(z176)
7(z7),138(z138),190(z190)
7(z7),138(z138),192(z192)
7(z7),138(z138),196(z196)
7(z7),138(z138),223(z223)
7(z7),138(z138),224(z224)
7(z7),138(z138),232(z232)
7(z7),138(z138),247(z247)
7(z7),138(z138),248(z248)
7(z7),138(z138),260(z260)
7(z7),138(z138),279(z279)
7(z7),138(z138),280(z280)
7(z7),138(z138),292(z292)
7(z7),138(z138),362(z362)
7(z7),138(z138),433(z433)
7(z7),138(z138),434(z434)
7(z7),138(z138),490(z490)
7(z7),138(z138),522(o8)
7(z7),148(z148),155(z155)
7(z7),148(z148),156(z156)
7(z7),148(z148),186(z186)
7(z7),148(z148),382(z382)
7(z7),148(z148),414(z414)
7(z7),148(z148),473(z473)
7(z7),148(z148),510(z510)
7(z7),148(z148),542(o28)
7(z7),155(z155),163(z163)
7(z7),155(z155),164(z164)
7(z7),155(z155),167(z167)
7(z7),155(z155),168(z168)
7(z7),155(z155),175(z175)
7(z7),155(z155),176(z176)
7(z7),155(z155),190(z190)
7(z7),155(z155),192(z192)
7(z7),155(z155),196(z196)
7(z7),155(z155),223(z223)
7(z7),155(z155),224(z224)
7(z7),155(z155),232(z232)
7(z7),155(z155),247(z247)
7(z7),155(z155),248(z248)
7(z7),155(z155),260(z260)
7(z7),155(z155),279(z279)
7(z7),155(z155),280(z280)
7(z7),155(z155),292(z292)
7(z7),155(z155),362(z362)
7(z7),155(z155),433(z433)
7(z7),155(z155),434(z434)
7(z7),155(z155),490(z490)
7(z7),155(z155),522(o8)
7(z7),156(z156),163(z163)
7(z7),156(z156),164(z164)
7(z7),156(z156),167(z167)
7(z7),156(z156),168(z168)
7(z7),156(z156),175(z175)
7(z7),156(z156),176(z176)
7(z7),156(z156),190(z190)
7(z7),156(z156),192(z192)
7(z7),156(z156),196(z196)
7(z7),156(z156),223(z223)
7(z7),156(z156),224(z224)
7(z7),156(z156),232(z232)
7(z7),156(z156),247(z247)
7(z7),156(z156),248(z248)
7(z7),156(z156),260(z260)
7(z7),156(z156),279(z279)
7(z7),156(z156),280(z280)
7(z7),156(z156),292(z292)
7(z7),156(z156),362(z362)
7(z7),156(z156),433(z433)
7(z7),156(z156),434(z434)
7(z7),156(z156),490(z490)
7(z7),156(z156),522(o8)
7(z7),163(z163),186(z186)
7(z7),163(z163),382(z382)
7(z7),163(z163),414(z414)
7(z7),163(z163),473(z473)
7(z7),163(z163),510(z510)
7(z7),163(z163),542(o28)
7(z7),164(z164),186(z186)
7(z7),164(z164),382(z382)
7(z7),164(z164),414(z414)
7(z7),164(z164),473(z473)
7(z7),164(z164),510(z510)
7(z7),164(z164),542(o28)
7(z7),167(z167),186(z186)
7(z7),167(z167),382(z382)
7(z7),167(z167),414(z414)
7(z7),167(z167),473(z473)
7(z7),167(z167),510(z510)
7(z7),167(z167),542(o28)
7(z7),168(z168),186(z186)
7(z7),168(z168),382(z382)
7(z7),168(z168),414(z414)
7(z7),168(z168),473(z473)
7(z7),168(z168),510(z510)
7(z7),168(z168),542(o28)
7(z7),175(z175),186(z186)
7(z7),175(z175),382(z382)
7(z7),175(z175),414(z414)
7(z7),175(z175),473(z473)
7(z7),175(z175),510(z510)
7(z7),175(z175),542(o28)
7(z7),176(z176),186(z186)
7(z7),176(z176),382(z382)
7(z7),176(z176),414(z414)
7(z7),176(z176),473(z473)
7(z7),176(z176),510(z510)
7(z7),176(z176),542(o28)
7(z7),186(z186),190(z190)
7(z7),186(z186),192(z192)
7(z7),186(z186),196(z196)
7(z7),186(z186),223(z223)
7(z7),186(z186),224(z224)
7(z7),186(z186),232(z232)
7(z7),186(z186),247(z247)
7(z7),186(z186),248(z248)
7(z7),186(z186),260(z260)
7(z7),186(z186),279(z279)
7(z7),186(z186),280(z280)
7(z7),186(z186),292(z292)
7(z7),186(z186),362(z362)
7(z7),186(z186),433(z433)
7(z7),186(z186),434(z434)
7(z7),186(z186),490(z490)
7(z7),186(z186),522(o8)
7(z7),190(z190),382(z382)
7(z7),190(z190),414(z414)
7(z7),190(z190),473(z473)
7(z7),190(z190),510(z510)
7(z7),190(z190),542(o28)
7(z7),192(z192),382(z382)
7(z7),192(z192),414(z414)
7(z7),192(z192),473(z473)
7(z7),192(z192),510(z510)
7(z7),192(z192),542(o28)
7(z7),196(z196),382(z382)
7(z7),196(z196),414(z414)
7(z7),196(z196),473(z473)
7(z7),196(z196),510(z510)
7(z7),196(z196),542(o28)
7(z7),223(z223),382(z382)
7(z7),223(z223),414(z414)
7(z7),223(z223),473(z473)
7(z7),223(z223),510(z510)
7(z7),223(z223),542(o28)
7(z7),224(z224),382(z382)
7(z7),224(z224),414(z414)
7(z7),224(z224),473(z473)
7(z7),224(z224),510(z510)
7(z7),224(z224),542(o28)
7(z7),232(z232),382(z382)
7(z7),232(z232),414(z414)
7(z7),232(z232),473(z473)
7(z7),232(z232),510(z510)
7(z7),232(z232),542(o28)
7(z7),247(z247),382(z382)
7(z7),247(z247),414(z414)
7(z7),247(z247),473(z473)
7(z7),247(z247),510(z510)
7(z7),247(z247),542(o28)
7(z7),248(z248),382(z382)
7(z7),248(z248),414(z414)
7(z7),248(z248),473(z473)
7(z7),248(z248),510(z510)
7(z7),248(z248),542(o28)
7(z7),260(z260),382(z382)
7(z7),260(z260),414(z414)
7(z7),260(z260),473(z473)
7(z7),260(z260),510(z510)
7(z7),260(z260),542(o28)
7(z7),279(z279),382(z382)
7(z7),279(z279),414(z414)
7(z7),279(z279),473(z473)
7(z7),279(z279),510(z510)
7(z7),279(z279),542(o28)
7(z7),280(z280),382(z382)
7(z7),280(z280),414(z414)
7(z7),280(z280),473(z473)
7(z7),280(z280),510(z510)
7(z7),280(z280),542(o28)
7(z7),292(z292),382(z382)
7(z7),292(z292),414(z414)
7(z7),292(z292),473(z473)
7(z7),292(z292),510(z510)
7(z7),292(z292),542(o28)
8(z8),10(z10),19(z19)
8(z8),10(z10),20(z20)
8(z8),10(z10),31(z31)
8(z8),10(z10),32(z32)
8(z8),10(z10),61(z61)
8(z8),10(z10),62(z62)
8(z8),10(z10),63(z63)
8(z8),10(z10),64(z64)
8(z8),10(z10),69(z69)
8(z8),10(z10),70(z70)
8(z8),10(z10),71(z71)
8(z8),10(z10),72(z72)
8(z8),10(z10),85(z85)
8(z8),10(z10),87(z87)
8(z8),10(z10),115(z115)
8(z8),10(z10),116(z116)
8(z8),10(z10),119(z119)
8(z8),10(z10),120(z120)
8(z8),10(z10),127(z127)
8(z8),10(z10),128(z128)
8(z8),10(z10),148(z148)
8(z8),10(z10),163(z163)
8(z8),10(z10),164(z164)
8(z8),10(z10),167(z167)
8(z8),10(z10),168(z168)
8(z8),10(z10),175(z175)
8(z8),10(z10),176(z176)
8(z8),10(z10),190(z190)
8(z8),10(z10),192(z192)
8(z8),10(z10),196(z196)
8(z8),10(z10),223(z223)
8(z8),10(z10),224(z224)
8(z8),10(z10),232(z232)
8(z8),10(z10),247(z247)
8(z8),10(z10),248(z248)
8(z8),10(z10),260(z260)
8(z8),10(z10),279(z279)
8(z8),10(z10),280(z280)
8(z8),10(z10),292(z292)
8(z8),10(z10),362(z362)
8(z8),10(z10),433(z433)
8(z8),10(z10),434(z434)
8(z8),10(z10),490(z490)
8(z8),10(z10),522(o8)
8(z8),19(z19),41(z41)
8(z8),19(z19),42(z42)
8(z8),19(z19),43(z43)
8(z8),19(z19),44(z44)
8(z8),19(z19),105(z105)
8(z8),19(z19),106(z106)
8(z8),19(z19),153(z153)
8(z8),19(z19),154(z154)
8(z8),19(z19),185(z185)
8(z8),20(z20),41(z41)
8(z8),20(z20),42(z42)
8(z8),20(z20),43(z43)
8(z8),20(z20),44(z44)
8(z8),20(z20),105(z105)
8(z8),20(z20),106(z106)
8(z8),20(z20),153(z153)
8(z8),20(z20),154(z154)
8(z8),20(z20),185(z185)
8(z8),31(z31),41(z41)
8(z8),31(z31),42(z42)
8(z8),31(z31),43(z43)
8(z8),31(z31),44(z44)
8(z8),31(z31),105(z105)
8(z8),31(z31),106(z106)
8(z8),31(z31),153(z153)
8(z8),31(z31),154(z154)
8(z8),31(z31),185(z185)
8(z8),32(z32),41(z41)
8(z8),32(z32),42(z42)
8(z8),32(z32),43(z43)
8(z8),32(z32),44(z44)
8(z8),32(z32),105(z105)
8(z8),32(z32),106(z106)
8(z8),32(z32),153(z153)
8(z8),32(z32),154(z154)
8(z8),32(z32),185(z185)
8(z8),41(z41),61(z61)
8(z8),41(z41),62(z62)
8(z8),41(z41),63(z63)
8(z8),41(z41),64(z64)
8(z8),41(z41),69(z69)
8(z8),41(z41),70(z70)
8(z8),41(z41),71(z71)
8(z8),41(z41),72(z72)
8(z8),41(z41),85(z85)
8(z8),41(z41),87(z87)
8(z8),41(z41),115(z115)
